"nrInst","nrAgencia","cdClient","nmClient","nrCpfCnpj","nrContrato","dtContrato","qtPrestacoes","vlTotal","cdProduto","dsProduto","cdCarteira","dsCarteira","nrProposta","nrPresta","tpPresta","nrSeqPre","dtVctPre","vlPresta","vlMora","vlMulta","vlOutAcr","vlIof","vlDescon","vlAtual","idSituac","idSitVen","isValidCpfOrCNPJ","isPaymentValid","vlTotalBRL","vlPrestaBRL","vlMoraBRL","vlMultaBRL","vlAtualBRL"
"178","31","75319","CLIENTE 404","953545175080","102626","20220318","4","99261.53","958","CDC PESSOA JURIDICA","10","CRÉDITO DIRETO AO CONSUMIDOR","781296","3","Original","0","20240814","47998.69","66112.59","58492.9","0","0","0","172604.18","Aberta","Vencida",false,,"R$ 99.261,53","R$ 47.998,69","R$ 66.112,59","R$ 58.492,90","R$ 172.604,18"
"178","31","75319","CLIENTE 404","953545175080","102626","20220318","4","99261.53","958","CDC PESSOA JURIDICA","10","CRÉDITO DIRETO AO CONSUMIDOR","781296","4","Original","0","20230418","59331.32","98417.96","61207.81","0","0","0","218957.09","Aberta","Vencida",false,,"R$ 99.261,53","R$ 59.331,32","R$ 98.417,96","R$ 61.207,81","R$ 218.957,09"
"178","31","75319","CLIENTE 404","953545175080","102626","20220318","4","99261.53","958","CDC PESSOA JURIDICA","10","CRÉDITO DIRETO AO CONSUMIDOR","781296","5","Original","0","20220219","40503.09","81492.39","21515.45","0","0","0","143510.93","Aberta","Vencida",false,,"R$ 99.261,53","R$ 40.503,09","R$ 81.492,39","R$ 21.515,45","R$ 143.510,93"
"1245","1","27750","CLIENTE 405","448318148370","212247","20220908","6","96634.31","837","CDC PESSOA JURIDICA","6","CRÉDITO DIRETO AO CONSUMIDOR","65951","2","Original","0","20231025","14998.62","98908.64","60496.4","0","0","0","174403.66","Aberta","Vencida",false,,"R$ 96.634,31","R$ 14.998,62","R$ 98.908,64","R$ 60.496,40","R$ 174.403,66"
"1245","1","27750","CLIENTE 405","448318148370","212247","20220908","6","96634.31","837","CDC PESSOA JURIDICA","6","CRÉDITO DIRETO AO CONSUMIDOR","65951","3","Original","0","20221105","51156.38","34864.26","9019.21","0","0","0","95039.85","Aberta","Vencida",false,,"R$ 96.634,31","R$ 51.156,38","R$ 34.864,26","R$ 9.019,21","R$ 95.039,85"
"1245","1","27750","CLIENTE 405","448318148370","212247","20220908","6","96634.31","837","CDC PESSOA JURIDICA","6","CRÉDITO DIRETO AO CONSUMIDOR","65951","4","Original","0","20241112","36918.54","94866.44","82233.52","0","0","0","214018.5","Aberta","Vencida",false,,"R$ 96.634,31","R$ 36.918,54","R$ 94.866,44","R$ 82.233,52","R$ 214.018,50"
"1245","1","27750","CLIENTE 405","448318148370","212247","20220908","6","96634.31","837","CDC PESSOA JURIDICA","6","CRÉDITO DIRETO AO CONSUMIDOR","65951","5","Original","0","20220428","39635.5","77775.22","32920.91","0","0","0","150331.63","Aberta","Vencida",false,,"R$ 96.634,31","R$ 39.635,50","R$ 77.775,22","R$ 32.920,91","R$ 150.331,63"
"1245","1","27750","CLIENTE 405","448318148370","212247","20220908","6","96634.31","837","CDC PESSOA JURIDICA","6","CRÉDITO DIRETO AO CONSUMIDOR","65951","6","Original","0","20241003","8827.51","41877.91","67810.56","0","0","0","118515.98000000001","Aberta","Vencida",false,,"R$ 96.634,31","R$ 8.827,51","R$ 41.877,91","R$ 67.810,56","R$ 118.515,98"
"1245","1","27750","CLIENTE 405","448318148370","212247","20220908","6","96634.31","837","CDC PESSOA JURIDICA","6","CRÉDITO DIRETO AO CONSUMIDOR","65951","7","Original","0","20220813","25133.52","89474.74","25867.76","0","0","0","140476.02000000002","Aberta","Vencida",false,,"R$ 96.634,31","R$ 25.133,52","R$ 89.474,74","R$ 25.867,76","R$ 140.476,02"
"985","39","71628","CLIENTE 406","949984968621","815604","20230710","2","77029.23","86","CDC PESSOA JURIDICA","8","CRÉDITO DIRETO AO CONSUMIDOR","128783","2","Original","0","20240217","86181.99","17577.95","82316.66","0","0","0","186076.6","Aberta","Vencida",false,,"R$ 77.029,23","R$ 86.181,99","R$ 17.577,95","R$ 82.316,66","R$ 186.076,60"
"985","39","71628","CLIENTE 406","949984968621","815604","20230710","2","77029.23","86","CDC PESSOA JURIDICA","8","CRÉDITO DIRETO AO CONSUMIDOR","128783","3","Original","0","20240522","32752.62","77137.76","15116.62","0","0","0","125006.99999999999","Aberta","Vencida",false,,"R$ 77.029,23","R$ 32.752,62","R$ 77.137,76","R$ 15.116,62","R$ 125.007,00"
"1760","9","69351","CLIENTE 407","418747898146","141235","20230713","3","67884.77","1237","CDC PESSOA JURIDICA","2","CRÉDITO DIRETO AO CONSUMIDOR","127714","2","Original","0","20220513","56921.1","97373.7","23188.26","0","0","0","177483.06","Aberta","Vencida",false,,"R$ 67.884,77","R$ 56.921,10","R$ 97.373,70","R$ 23.188,26","R$ 177.483,06"
"1760","9","69351","CLIENTE 407","418747898146","141235","20230713","3","67884.77","1237","CDC PESSOA JURIDICA","2","CRÉDITO DIRETO AO CONSUMIDOR","127714","3","Original","0","20221216","94568.65","86960.92","63028.4","0","0","0","244557.97","Aberta","Vencida",false,,"R$ 67.884,77","R$ 94.568,65","R$ 86.960,92","R$ 63.028,40","R$ 244.557,97"
"1760","9","69351","CLIENTE 407","418747898146","141235","20230713","3","67884.77","1237","CDC PESSOA JURIDICA","2","CRÉDITO DIRETO AO CONSUMIDOR","127714","4","Original","0","20231114","57292.71","37273.42","16267.72","0","0","0","110833.85","Aberta","Vencida",false,,"R$ 67.884,77","R$ 57.292,71","R$ 37.273,42","R$ 16.267,72","R$ 110.833,85"
"1003","3","80896","CLIENTE 408","804836159262","363375","20240911","9","33744.39","873","CDC PESSOA JURIDICA","18","CRÉDITO DIRETO AO CONSUMIDOR","512741","2","Original","0","20230122","59411.05","8646.97","53065.42","0","0","0","121123.44","Aberta","Vencida",false,,"R$ 33.744,39","R$ 59.411,05","R$ 8.646,97","R$ 53.065,42","R$ 121.123,44"
"1003","3","80896","CLIENTE 408","804836159262","363375","20240911","9","33744.39","873","CDC PESSOA JURIDICA","18","CRÉDITO DIRETO AO CONSUMIDOR","512741","3","Original","0","20240410","33290.01","60353.38","55668","0","0","0","149311.39","Aberta","Vencida",false,,"R$ 33.744,39","R$ 33.290,01","R$ 60.353,38","R$ 55.668,00","R$ 149.311,39"
"1003","3","80896","CLIENTE 408","804836159262","363375","20240911","9","33744.39","873","CDC PESSOA JURIDICA","18","CRÉDITO DIRETO AO CONSUMIDOR","512741","4","Original","0","20220713","63272.46","99525.66","81161.05","0","0","0","243959.16999999998","Aberta","Vencida",false,,"R$ 33.744,39","R$ 63.272,46","R$ 99.525,66","R$ 81.161,05","R$ 243.959,17"
"1003","3","80896","CLIENTE 408","804836159262","363375","20240911","9","33744.39","873","CDC PESSOA JURIDICA","18","CRÉDITO DIRETO AO CONSUMIDOR","512741","5","Original","0","20221021","98202.88","51284.63","45388.1","0","0","0","194875.61000000002","Aberta","Vencida",false,,"R$ 33.744,39","R$ 98.202,88","R$ 51.284,63","R$ 45.388,10","R$ 194.875,61"
"1003","3","80896","CLIENTE 408","804836159262","363375","20240911","9","33744.39","873","CDC PESSOA JURIDICA","18","CRÉDITO DIRETO AO CONSUMIDOR","512741","6","Original","0","20230901","4943.34","41347.46","62524.11","0","0","0","108814.91","Aberta","Vencida",false,,"R$ 33.744,39","R$ 4.943,34","R$ 41.347,46","R$ 62.524,11","R$ 108.814,91"
"1003","3","80896","CLIENTE 408","804836159262","363375","20240911","9","33744.39","873","CDC PESSOA JURIDICA","18","CRÉDITO DIRETO AO CONSUMIDOR","512741","7","Original","0","20220728","19789.04","99247.61","48659.8","0","0","0","167696.45","Aberta","Vencida",false,,"R$ 33.744,39","R$ 19.789,04","R$ 99.247,61","R$ 48.659,80","R$ 167.696,45"
"1003","3","80896","CLIENTE 408","804836159262","363375","20240911","9","33744.39","873","CDC PESSOA JURIDICA","18","CRÉDITO DIRETO AO CONSUMIDOR","512741","8","Original","0","20240708","61050.5","93778.84","43868.85","0","0","0","198698.19","Aberta","Vencida",false,,"R$ 33.744,39","R$ 61.050,50","R$ 93.778,84","R$ 43.868,85","R$ 198.698,19"
"1003","3","80896","CLIENTE 408","804836159262","363375","20240911","9","33744.39","873","CDC PESSOA JURIDICA","18","CRÉDITO DIRETO AO CONSUMIDOR","512741","9","Original","0","20230603","93187.7","22709.56","18401.18","0","0","0","134298.44","Aberta","Vencida",false,,"R$ 33.744,39","R$ 93.187,70","R$ 22.709,56","R$ 18.401,18","R$ 134.298,44"
"1003","3","80896","CLIENTE 408","804836159262","363375","20240911","9","33744.39","873","CDC PESSOA JURIDICA","18","CRÉDITO DIRETO AO CONSUMIDOR","512741","10","Original","0","20230918","58608.51","64559.75","29563.38","0","0","0","152731.64","Aberta","Vencida",false,,"R$ 33.744,39","R$ 58.608,51","R$ 64.559,75","R$ 29.563,38","R$ 152.731,64"
"1855","5","37345","CLIENTE 409","42718322165","711983","20220420","3","2713.3","598","CDC PESSOA JURIDICA","5","CRÉDITO DIRETO AO CONSUMIDOR","785094","2","Original","0","20240405","81558.21","28630.66","35582.25","0","0","0","145771.12","Aberta","Vencida",false,,"R$ 2.713,30","R$ 81.558,21","R$ 28.630,66","R$ 35.582,25","R$ 145.771,12"
"1855","5","37345","CLIENTE 409","42718322165","711983","20220420","3","2713.3","598","CDC PESSOA JURIDICA","5","CRÉDITO DIRETO AO CONSUMIDOR","785094","3","Original","0","20231220","66595.35","88259.3","89268.04","0","0","0","244122.69","Aberta","Vencida",false,,"R$ 2.713,30","R$ 66.595,35","R$ 88.259,30","R$ 89.268,04","R$ 244.122,69"
"1855","5","37345","CLIENTE 409","42718322165","711983","20220420","3","2713.3","598","CDC PESSOA JURIDICA","5","CRÉDITO DIRETO AO CONSUMIDOR","785094","4","Original","0","20221111","64419.16","12837.35","85083.69","0","0","0","162340.2","Aberta","Vencida",false,,"R$ 2.713,30","R$ 64.419,16","R$ 12.837,35","R$ 85.083,69","R$ 162.340,20"
"1834","30","74130","CLIENTE 410","449263375045","692244","20230609","6","87495.64","1813","CDC PESSOA JURIDICA","6","CRÉDITO DIRETO AO CONSUMIDOR","869451","2","Original","0","20220718","32161.05","56485.85","89397.54","0","0","0","178044.44","Aberta","Vencida",false,,"R$ 87.495,64","R$ 32.161,05","R$ 56.485,85","R$ 89.397,54","R$ 178.044,44"
"1834","30","74130","CLIENTE 410","449263375045","692244","20230609","6","87495.64","1813","CDC PESSOA JURIDICA","6","CRÉDITO DIRETO AO CONSUMIDOR","869451","3","Original","0","20221221","45931.53","45374.15","5023.27","0","0","0","96328.95","Aberta","Vencida",false,,"R$ 87.495,64","R$ 45.931,53","R$ 45.374,15","R$ 5.023,27","R$ 96.328,95"
"1834","30","74130","CLIENTE 410","449263375045","692244","20230609","6","87495.64","1813","CDC PESSOA JURIDICA","6","CRÉDITO DIRETO AO CONSUMIDOR","869451","4","Original","0","20221023","90192.99","45768","95026.52","0","0","0","230987.51","Aberta","Vencida",false,,"R$ 87.495,64","R$ 90.192,99","R$ 45.768,00","R$ 95.026,52","R$ 230.987,51"
"1834","30","74130","CLIENTE 410","449263375045","692244","20230609","6","87495.64","1813","CDC PESSOA JURIDICA","6","CRÉDITO DIRETO AO CONSUMIDOR","869451","5","Original","0","20240927","74419.31","85072.93","27185.16","0","0","0","186677.4","Aberta","Vencida",false,,"R$ 87.495,64","R$ 74.419,31","R$ 85.072,93","R$ 27.185,16","R$ 186.677,40"
"1834","30","74130","CLIENTE 410","449263375045","692244","20230609","6","87495.64","1813","CDC PESSOA JURIDICA","6","CRÉDITO DIRETO AO CONSUMIDOR","869451","6","Original","0","20241125","31303.49","38616.11","56415.57","0","0","0","126335.17000000001","Aberta","Vencida",false,,"R$ 87.495,64","R$ 31.303,49","R$ 38.616,11","R$ 56.415,57","R$ 126.335,17"
"1834","30","74130","CLIENTE 410","449263375045","692244","20230609","6","87495.64","1813","CDC PESSOA JURIDICA","6","CRÉDITO DIRETO AO CONSUMIDOR","869451","7","Original","0","20220523","69646.26","68471.73","63921.78","0","0","0","202039.77","Aberta","Vencida",false,,"R$ 87.495,64","R$ 69.646,26","R$ 68.471,73","R$ 63.921,78","R$ 202.039,77"
"232","34","21784","CLIENTE 411","410902137756","392724","20220802","3","46680.44","915","CDC PESSOA JURIDICA","17","CRÉDITO DIRETO AO CONSUMIDOR","138539","2","Original","0","20230127","4655.31","84013.2","42746.78","0","0","0","131415.28999999998","Aberta","Vencida",false,,"R$ 46.680,44","R$ 4.655,31","R$ 84.013,20","R$ 42.746,78","R$ 131.415,29"
"232","34","21784","CLIENTE 411","410902137756","392724","20220802","3","46680.44","915","CDC PESSOA JURIDICA","17","CRÉDITO DIRETO AO CONSUMIDOR","138539","3","Original","0","20240909","1675.7","86000.17","77897.35","0","0","0","165573.22","Aberta","Vencida",false,,"R$ 46.680,44","R$ 1.675,70","R$ 86.000,17","R$ 77.897,35","R$ 165.573,22"
"232","34","21784","CLIENTE 411","410902137756","392724","20220802","3","46680.44","915","CDC PESSOA JURIDICA","17","CRÉDITO DIRETO AO CONSUMIDOR","138539","4","Original","0","20220528","44318.9","52927.04","12753.01","0","0","0","109998.95","Aberta","Vencida",false,,"R$ 46.680,44","R$ 44.318,90","R$ 52.927,04","R$ 12.753,01","R$ 109.998,95"
"1127","13","31913","CLIENTE 412","466555403822","346626","20240611","4","26951.76","1143","CDC PESSOA JURIDICA","2","CRÉDITO DIRETO AO CONSUMIDOR","703242","2","Original","0","20221124","44083.77","29752.07","74127.6","0","0","0","147963.44","Aberta","Vencida",false,,"R$ 26.951,76","R$ 44.083,77","R$ 29.752,07","R$ 74.127,60","R$ 147.963,44"
"1127","13","31913","CLIENTE 412","466555403822","346626","20240611","4","26951.76","1143","CDC PESSOA JURIDICA","2","CRÉDITO DIRETO AO CONSUMIDOR","703242","3","Original","0","20220821","24305.75","61613.1","28585.68","0","0","0","114504.53","Aberta","Vencida",false,,"R$ 26.951,76","R$ 24.305,75","R$ 61.613,10","R$ 28.585,68","R$ 114.504,53"
"1127","13","31913","CLIENTE 412","466555403822","346626","20240611","4","26951.76","1143","CDC PESSOA JURIDICA","2","CRÉDITO DIRETO AO CONSUMIDOR","703242","4","Original","0","20230304","73089.8","94870.06","98851.96","0","0","0","266811.82","Aberta","Vencida",false,,"R$ 26.951,76","R$ 73.089,80","R$ 94.870,06","R$ 98.851,96","R$ 266.811,82"
"1127","13","31913","CLIENTE 412","466555403822","346626","20240611","4","26951.76","1143","CDC PESSOA JURIDICA","2","CRÉDITO DIRETO AO CONSUMIDOR","703242","5","Original","0","20220503","69457.9","78284.11","76298.72","0","0","0","224040.73","Aberta","Vencida",false,,"R$ 26.951,76","R$ 69.457,90","R$ 78.284,11","R$ 76.298,72","R$ 224.040,73"
"996","17","65743","CLIENTE 413","749019057377","131043","20220525","9","59523.19","846","CDC PESSOA JURIDICA","7","CRÉDITO DIRETO AO CONSUMIDOR","439791","2","Original","0","20220709","23498.2","30009.46","99468.36","0","0","0","152976.02000000002","Aberta","Vencida",false,,"R$ 59.523,19","R$ 23.498,20","R$ 30.009,46","R$ 99.468,36","R$ 152.976,02"
"996","17","65743","CLIENTE 413","749019057377","131043","20220525","9","59523.19","846","CDC PESSOA JURIDICA","7","CRÉDITO DIRETO AO CONSUMIDOR","439791","3","Original","0","20241224","66480.32","58160.7","66312.37","0","0","0","190953.39","Aberta","Vencida",false,,"R$ 59.523,19","R$ 66.480,32","R$ 58.160,70","R$ 66.312,37","R$ 190.953,39"
"996","17","65743","CLIENTE 413","749019057377","131043","20220525","9","59523.19","846","CDC PESSOA JURIDICA","7","CRÉDITO DIRETO AO CONSUMIDOR","439791","4","Original","0","20231222","47311.05","2815.57","22787.47","0","0","0","72914.09","Aberta","Vencida",false,,"R$ 59.523,19","R$ 47.311,05","R$ 2.815,57","R$ 22.787,47","R$ 72.914,09"
"996","17","65743","CLIENTE 413","749019057377","131043","20220525","9","59523.19","846","CDC PESSOA JURIDICA","7","CRÉDITO DIRETO AO CONSUMIDOR","439791","5","Original","0","20220628","75815.35","85524.57","55277.83","0","0","0","216617.75","Aberta","Vencida",false,,"R$ 59.523,19","R$ 75.815,35","R$ 85.524,57","R$ 55.277,83","R$ 216.617,75"
"996","17","65743","CLIENTE 413","749019057377","131043","20220525","9","59523.19","846","CDC PESSOA JURIDICA","7","CRÉDITO DIRETO AO CONSUMIDOR","439791","6","Original","0","20230711","57271.74","25904.89","26696.52","0","0","0","109873.15000000001","Aberta","Vencida",false,,"R$ 59.523,19","R$ 57.271,74","R$ 25.904,89","R$ 26.696,52","R$ 109.873,15"
"996","17","65743","CLIENTE 413","749019057377","131043","20220525","9","59523.19","846","CDC PESSOA JURIDICA","7","CRÉDITO DIRETO AO CONSUMIDOR","439791","7","Original","0","20220907","71466.58","74032.17","67325.86","0","0","0","212824.61","Aberta","Vencida",false,,"R$ 59.523,19","R$ 71.466,58","R$ 74.032,17","R$ 67.325,86","R$ 212.824,61"
"996","17","65743","CLIENTE 413","749019057377","131043","20220525","9","59523.19","846","CDC PESSOA JURIDICA","7","CRÉDITO DIRETO AO CONSUMIDOR","439791","8","Original","0","20241128","85933.29","95365.05","98560","0","0","0","279858.33999999997","Aberta","Vencida",false,,"R$ 59.523,19","R$ 85.933,29","R$ 95.365,05","R$ 98.560,00","R$ 279.858,34"
"996","17","65743","CLIENTE 413","749019057377","131043","20220525","9","59523.19","846","CDC PESSOA JURIDICA","7","CRÉDITO DIRETO AO CONSUMIDOR","439791","9","Original","0","20230908","56761.98","93547.54","6924.92","0","0","0","157234.44","Aberta","Vencida",false,,"R$ 59.523,19","R$ 56.761,98","R$ 93.547,54","R$ 6.924,92","R$ 157.234,44"
"996","17","65743","CLIENTE 413","749019057377","131043","20220525","9","59523.19","846","CDC PESSOA JURIDICA","7","CRÉDITO DIRETO AO CONSUMIDOR","439791","10","Original","0","20240126","11300.97","9011","46842.09","0","0","0","67154.06","Aberta","Vencida",false,,"R$ 59.523,19","R$ 11.300,97","R$ 9.011,00","R$ 46.842,09","R$ 67.154,06"
"144","18","35537","CLIENTE 414","502763217988","219237","20231018","8","57584.69","1287","CDC PESSOA JURIDICA","13","CRÉDITO DIRETO AO CONSUMIDOR","339253","2","Original","0","20240403","32376.52","81793.16","40502.28","0","0","0","154671.96000000002","Aberta","Vencida",false,,"R$ 57.584,69","R$ 32.376,52","R$ 81.793,16","R$ 40.502,28","R$ 154.671,96"
"144","18","35537","CLIENTE 414","502763217988","219237","20231018","8","57584.69","1287","CDC PESSOA JURIDICA","13","CRÉDITO DIRETO AO CONSUMIDOR","339253","3","Original","0","20220309","8521.21","15458.85","62183.19","0","0","0","86163.25","Aberta","Vencida",false,,"R$ 57.584,69","R$ 8.521,21","R$ 15.458,85","R$ 62.183,19","R$ 86.163,25"
"144","18","35537","CLIENTE 414","502763217988","219237","20231018","8","57584.69","1287","CDC PESSOA JURIDICA","13","CRÉDITO DIRETO AO CONSUMIDOR","339253","4","Original","0","20240515","74118.8","5757.05","56769.32","0","0","0","136645.17","Aberta","Vencida",false,,"R$ 57.584,69","R$ 74.118,80","R$ 5.757,05","R$ 56.769,32","R$ 136.645,17"
"144","18","35537","CLIENTE 414","502763217988","219237","20231018","8","57584.69","1287","CDC PESSOA JURIDICA","13","CRÉDITO DIRETO AO CONSUMIDOR","339253","5","Original","0","20220121","90609.7","9046.34","74699.98","0","0","0","174356.02","Aberta","Vencida",false,,"R$ 57.584,69","R$ 90.609,70","R$ 9.046,34","R$ 74.699,98","R$ 174.356,02"
"144","18","35537","CLIENTE 414","502763217988","219237","20231018","8","57584.69","1287","CDC PESSOA JURIDICA","13","CRÉDITO DIRETO AO CONSUMIDOR","339253","6","Original","0","20230904","22643.26","2660.56","50779.95","0","0","0","76083.76999999999","Aberta","Vencida",false,,"R$ 57.584,69","R$ 22.643,26","R$ 2.660,56","R$ 50.779,95","R$ 76.083,77"
"144","18","35537","CLIENTE 414","502763217988","219237","20231018","8","57584.69","1287","CDC PESSOA JURIDICA","13","CRÉDITO DIRETO AO CONSUMIDOR","339253","7","Original","0","20240213","44089.84","99341.82","56349.14","0","0","0","199780.8","Aberta","Vencida",false,,"R$ 57.584,69","R$ 44.089,84","R$ 99.341,82","R$ 56.349,14","R$ 199.780,80"
"144","18","35537","CLIENTE 414","502763217988","219237","20231018","8","57584.69","1287","CDC PESSOA JURIDICA","13","CRÉDITO DIRETO AO CONSUMIDOR","339253","8","Original","0","20220526","2539.44","99413.86","27030.55","0","0","0","128983.85","Aberta","Vencida",false,,"R$ 57.584,69","R$ 2.539,44","R$ 99.413,86","R$ 27.030,55","R$ 128.983,85"
